,CIK,Charter_ID,Date_Coded,Date_Filing,CompanyName,State,FullRestate,EntityType,MultComm,MultCommUnequal,MultPreferred,PreferredVote,PreferredVoteLimited,BlankCheck1,BustBankSHVote,BustBankBoD,ReallocateComPref,UnequalVote,WCterm,WCCond,WCProhibit,SMTerm,SMCond,SMProhibit,StaggeredBd,StaggeredBdPhaseOut,CumulativeVoting,CharterSupMaj,MergerSupMaj,CorpOppDirector,CorpOppOfficer,CorpOppSH,Directors102b7,Officers102b7,IndemnityDirector,IndemnityOfficer,AdvancementDirector,AdvancementOfficer,InsuranceDirector,InsuranceOfficer
115,1008654,1008654A20080520,1996-04-16,1996-04-16,TUPPERWARE CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
116,1008654,1008654B20080520,2006-02-13,2006-02-13,TUPPERWARE BRANDS CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
117,1008654,1008654C20080520,2007-08-02,2007-08-02,TUPPERWARE BRANDS CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
118,1008654,1008654D20080520,2008-05-20,2008-08-05,TUPPERWARE BRANDS CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,2008,N,Partly,Y,N,N,N,Y,N,Require,Require,N,N,N,N
119,100885,100885A20140515,1969-05-01,1996-05-15,UNION PACIFIC CORP,UT,Y,Corp,N,,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,,Allow,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
120,100885,100885A20140515,1969-05-01,1996-05-15,UNION PACIFIC CORP,UT,Y,Corp,N,,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,,Allow,Partly,Y,N,N,N,N,N,N,N,N,N,N,N
121,100885,100885I20140515,2011-06-27,2011-07-22,UNION PACIFIC CORP,UT,Y,Corp,N,,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,1999,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
122,100885,100885J20140515,2014-05-15,2014-07-25,UNION PACIFIC CORP,UT,Y,Corp,N,,Y,Y,N,Y,Y,N,N,N,Y,N,N,Y,Y,N,Y,1999,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
123,1009575,1009575A20040304,1998-01-01,1999-01-14,HEALTHEON CORP,DE,Y,Corp,N,,N,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
124,1009575,1009575B20040304,1998-10-01,1999-01-14,HEALTHEON CORP,DE,Y,Corp,N,,N,Y,N,N,N,N,N,N,N,,,N,,,Y,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
125,1009575,1009575C20040304,2001-08-08,2001-08-14,WEBMD CORP  NEW,DE,N,Corp,N,,N,Y,N,N,N,N,N,N,N,,,N,,,Y,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
126,1009575,1009575D20040304,2003-11-03,2004-11-09,WEBMD CORP  NEW,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
127,1009575,1009575E20040304,2004-03-04,2004-11-09,WEBMD CORP  NEW,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
128,1009626,1009626A20100413,1999-11-04,2007-09-05,BROCADE COMMUNICATIONS SYSTEMS INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
129,1009626,1009626B20100413,2000-05-23,2007-09-05,BROCADE COMMUNICATIONS SYSTEMS INC,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
130,1009626,1009626C20100413,2001-04-20,2007-09-05,BROCADE COMMUNICATIONS SYSTEMS INC,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
131,1009626,1009626D20100413,2002-02-07,2007-09-05,BROCADE COMMUNICATIONS SYSTEMS INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
132,1009626,1009626E20100413,2003-04-22,2007-09-05,BROCADE COMMUNICATIONS SYSTEMS INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
133,1009626,1009626F20100413,2005-12-12,2007-09-05,BROCADE COMMUNICATIONS SYSTEMS INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
134,1009626,1009626G20100413,2007-02-24,2007-09-05,BROCADE COMMUNICATIONS SYSTEMS INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
135,1009626,1009626H20100413,2007-06-21,2007-09-05,BROCADE COMMUNICATIONS SYSTEMS INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
136,1009626,1009626I20100413,2007-06-26,2007-09-05,BROCADE COMMUNICATIONS SYSTEMS INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
137,1009626,1009626J20100413,2009-06-01,2009-06-04,BROCADE COMMUNICATIONS SYSTEMS INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
138,1009626,1009626J20100413,2009-06-01,2009-06-04,BROCADE COMMUNICATIONS SYSTEMS INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
139,1009626,1009626L20100413,2010-04-13,2010-04-13,BROCADE COMMUNICATIONS SYSTEMS INC,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,,,Y,2011,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
140,1010552,1010552A20110527,1998-05-21,1998-03-24,POLYCOM INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
141,1010552,1010552B20110527,2000-06-09,2002-01-29,POLYCOM INC,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
142,1010552,1010552C20110527,2002-12-23,2003-03-17,POLYCOM INC,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
143,1010552,1010552D20110527,2011-05-27,2011-06-02,POLYCOM INC,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
144,1010612,1010612A19971023,1996-02-29,1997-10-23,SYKES ENTERPRISES INC,FL,Y,Corp,Y,Y,Y,N,,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,,N,Partly,N,N,N,N,N,N,Require,Require,Require,Require,Allow,Allow
145,1010612,1010612B19971023,1997-10-23,1997-10-23,SYKES ENTERPRISES INC,FL,N,Corp,Y,Y,Y,N,,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,,N,Partly,N,N,N,N,N,N,Require,Require,Require,Require,Allow,Allow
146,101063,101063A20150112,1996-07-24,1994-08-15,CHIQUITA BRANDS INTERNATIONAL INC,NJ,N,Corp,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,101063,101063A20150112,1996-07-24,1994-08-15,CHIQUITA BRANDS INTERNATIONAL INC,NJ,N,Corp,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,101063,101063A20150112,1996-07-24,1994-08-15,CHIQUITA BRANDS INTERNATIONAL INC,NJ,N,Corp,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,101063,101063A20150112,1996-07-24,1994-08-15,CHIQUITA BRANDS INTERNATIONAL INC,NJ,N,Corp,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,101063,101063E20150112,1997-09-05,1997-10-03,CHIQUITA BRANDS INTERNATIONAL INC,NJ,N,Corp,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,101063,101063F20150112,2002-03-12,2002-03-12,CHIQUITA BRANDS INTERNATIONAL INC,NJ,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,,N,Partly,N,N,N,N,Y,Y,Require,Require,Require,Require,Allow,Allow
152,101063,101063G20150112,2015-01-12,2015-01-12,CHIQUITA BRANDS INTERNATIONAL INC,NJ,Y,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,Y,Require,Require,Require,Require,Allow,Allow
153,1011006,1011006A20010315,1997-07-29,1997-08-06,YAHOO INC,CA,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,Prohibit,N,N,N,N,N,Y,N,Allow,Allow,N,N,N,N
154,1011006,1011006A20010315,1997-07-29,1997-08-06,YAHOO INC,CA,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,Prohibit,N,N,N,N,N,Y,N,Allow,Allow,N,N,N,N
155,1011006,1011006C20010315,1999-01-11,1999-02-26,YAHOO INC,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,Prohibit,Partly,N,N,N,N,Y,N,Allow,Allow,N,N,N,N
156,1011006,1011006D20010315,1999-04-12,2000-03-30,YAHOO INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,Prohibit,N,N,N,N,N,Y,N,Allow,Allow,Allow,Allow,N,N
157,1011006,1011006E20010315,2001-03-15,2001-05-04,YAHOO INC,DE,N,Corp,N,,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,,,N,,Prohibit,N,N,N,N,N,Y,N,Allow,Allow,Allow,Allow,N,N
158,1011064,1011064A20081020,1996-06-05,1996-10-08,SUNRISE SENIOR LIVING INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
159,1011064,1011064B20081020,2008-10-20,2008-10-20,SUNRISE SENIOR LIVING INC,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,N,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
160,1011308,1011308A20060207,1996-09-13,1996-09-13,FOOTSTAR INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,Y,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
161,1011308,1011308B20060207,2006-02-07,2006-02-07,FOOTSTAR INC,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,N,Y,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
162,1011308,1011308B20060207,2006-02-07,2006-02-07,FOOTSTAR INC,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,N,Y,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
163,1011657,1011657A20060215,1996-05-09,1996-05-09,TITANIUM METALS CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,,,,,,,,,,,,,,,Y,N,N,N,N,N,N,N
164,1011657,1011657B20060215,2003-02-14,2003-03-17,TITANIUM METALS CORP,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,,,,,,,,,,,,,,,Y,N,N,N,N,N,N,N
165,1011657,1011657C20060215,2003-02-28,2003-02-28,TITANIUM METALS CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
166,1011657,1011657D20060215,2004-08-05,2004-08-05,TITANIUM METALS CORP,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
167,1011657,1011657E20060215,2006-02-15,2006-02-15,TITANIUM METALS CORP,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
168,1011659,1011659A20180907,1998-05-27,1999-03-26,UNIONBANCAL CORP,CA,Y,,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,Prohibit,N,N,N,N,N,Y,N,Allow,Allow,N,N,N,N
169,1011659,1011659B20180907,2003-09-08,2003-11-13,UNIONBANCAL CORP,CA,Y,,N,,Y,N,,Y,Y,N,N,N,Y,N,N,N,,,N,,N,Y,Y,N,N,N,Y,N,Allow,Allow,Allow,Allow,N,N
170,1011659,1011659C20180907,2018-09-07,2018-09-13,MUFG Americas Holdings Corp,DE,Y,,N,,Y,N,,Y,Y,N,N,N,Y,N,N,N,,,N,,N,N,N,N,N,N,Y,N,Allow,Allow,Allow,Allow,N,N
171,1012100,1012100A20030827,1996-09-28,1996-10-10,WR GRACE   CO DE,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
172,1012100,1012100B20030827,1999-07-20,1999-08-13,SEALED AIR CORP DE,DE,N,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,N,,,Y,2002,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
173,1012100,1012100C20030827,2001-03-23,2001-03-23,SEALED AIR CORP DE,DE,Y,Corp,N,,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,,,Y,2002,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
174,1012100,1012100D20030827,2001-12-20,2002-03-27,SEALED AIR CORP DE,DE,Y,Corp,N,,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,,,Y,2002,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
175,1012100,1012100E20030827,2003-02-04,2003-03-28,SEALED AIR CORP DE,DE,Y,Corp,N,,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,,,Y,2002,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
176,1012100,1012100F20030827,2003-08-27,2003-09-05,SEALED AIR CORP DE,DE,Y,Corp,N,,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,,,N,,N,N,N,N,N,N,Y,N,Require,Require,N,N,N,N
177,1013220,1013220A19970729,1996-06-03,1996-06-03,WELLPOINT HEALTH NETWORKS INC /DE/,CA,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
178,1013220,1013220B19970729,1997-07-22,1997-08-05,WELLPOINT HEALTH NETWORKS INC /DE/,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
179,1013220,1013220C19970729,1997-07-29,1997-08-05,WELLPOINT HEALTH NETWORKS INC /DE/,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,Require,Require,N,N
180,1013237,1013237A20111216,1987-07-15,1996-06-05,FACTSET RESEARCH SYSTEMS INC,DE,Y,Corp,N,,N,N,,N,N,N,N,N,Y,Y,N,N,,,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,Require,Require,N,N
181,1013237,1013237A20111216,1987-07-15,1996-06-05,FACTSET RESEARCH SYSTEMS INC,DE,Y,Corp,N,,N,N,,N,N,N,N,N,Y,Y,N,N,,,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,Require,Require,N,N
182,1013237,1013237C20111216,1995-04-26,1996-06-05,FACTSET RESEARCH SYSTEMS INC,DE,N,Corp,N,,N,N,,N,N,N,N,N,Y,Y,N,N,,,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,Require,Require,N,N
183,1013237,1013237D20111216,1995-06-06,1996-06-05,FACTSET RESEARCH SYSTEMS INC,DE,N,Corp,N,,N,N,,N,N,N,N,N,Y,Y,N,N,,,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,Require,Require,N,N
184,1013237,1013237E20111216,1995-12-08,1996-06-05,FACTSET RESEARCH SYSTEMS INC,DE,N,Corp,N,,N,N,,N,N,N,N,N,Y,Y,N,N,,,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,Require,Require,N,N
185,1013237,1013237F20111216,1996-06-04,1996-06-05,FACTSET RESEARCH SYSTEMS INC,DE,Y,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N
186,1013237,1013237G20111216,2001-09-13,2001-11-20,FACTSET RESEARCH SYSTEMS INC,DE,N,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N
187,1013237,1013237H20111216,2011-12-16,2011-12-16,FACTSET RESEARCH SYSTEMS INC,DE,N,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N
188,1013706,1013706A20170703,1996-07-10,1996-07-11,BILLING INFORMATION CONCEPTS CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
189,1013706,1013706B20170703,1998-02-26,1998-05-15,BILLING CONCEPTS CORP,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
190,1013706,1013706C20170703,2009-04-15,2009-04-30,Wilhelmina International  Inc,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,N,Y,Y,N,N,N,Y,,Require,Require,N,N,N,N
191,1013706,1013706D20170703,2014-07-11,2014-07-15,Wilhelmina International  Inc,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,N,Y,Y,N,N,N,Y,N,Require,Require,N,N,N,N
192,1013706,1013706E20170703,2017-07-03,2017-07-12,Wilhelmina International  Inc,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,N,,N,Y,Y,N,N,N,Y,N,Require,Require,N,N,N,N
193,101382,101382A20060425,2003-03-10,2003-03-12,UMB FINANCIAL CORP,MO,Y,,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,N,N,N,N,N,N,N,N
194,101382,101382B20060425,2006-04-25,2006-05-09,UMB FINANCIAL CORP,MO,Y,,N,,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,Partly,N,N,N,N,N,N,N,N,N,N,N,N
195,1013871,1013871A20121214,1997-08-12,1997-08-12,NRG ENERGY INC,DE,Y,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
196,1013871,1013871B20121214,2000-05-01,2000-05-24,NRG ENERGY INC,DE,Y,Corp,Y,Y,Y,N,,Y,N,N,N,N,N,,,Y,Y,Y,N,,N,,Y,N,N,N,Y,N,N,N,N,N,N,N
197,1013871,1013871C20121214,2003-03-31,2003-03-31,NRG ENERGY INC,DE,Y,Corp,Y,Y,Y,N,,Y,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
198,1013871,1013871D20121214,2004-03-16,2004-03-16,NRG ENERGY  INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
199,1013871,1013871E20121214,2005-05-24,2005-05-24,NRG ENERGY  INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
200,1013871,1013871F20121214,2009-06-29,2009-08-04,NRG ENERGY  INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
201,1013871,1013871G20121214,2012-05-01,2012-05-03,NRG ENERGY  INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,2014,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
202,1013871,1013871H20121214,2012-12-14,2012-12-14,NRG ENERGY  INC,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,2019,N,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
203,1014111,1014111A20190820,1996-06-07,1996-06-07,"GlassBridge Enterprises, Inc.",DE,Y,,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
204,1014111,1014111B20190820,2017-02-17,2017-02-21,"GlassBridge Enterprises, Inc.",DE,N,,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
205,1014111,1014111C20190820,2019-08-20,2019-08-22,"GlassBridge Enterprises, Inc.",DE,N,,N,,Y,N,,Y,N,N,N,N,Y,N,N,N,,,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
206,1015293,1015293A20050426,1996-07-05,1996-07-05,HOUSTON EXPLORATION CO,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
207,1015293,1015293B20050426,1996-09-18,1997-08-11,HOUSTON EXPLORATION CO,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
208,1015293,1015293C20050426,1997-04-24,1997-08-11,HOUSTON EXPLORATION CO,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
209,1015293,1015293D20050426,2004-08-23,2005-05-04,HOUSTON EXPLORATION CO,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
210,1015293,1015293E20050426,2005-04-26,2005-05-04,HOUSTON EXPLORATION CO,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,,Prohibit,Partly,N,N,N,N,Y,N,Require,Require,N,N,N,N
211,1015577,1015577A20050112,1998-06-03,1998-08-14,CNET INC  DE,DE,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1015577,1015577B20050112,1999-05-26,2002-04-01,CNET NETWORKS INC,DE,N,Corp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1015577,1015577C20050112,2005-01-12,2005-01-19,CNET NETWORKS INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,N,,,Y,Y,Y,Y,,N,N,N,N,N,N,Y,N,Require,Require,Require,Require,Allow,Allow
214,1015780,1015780A20120510,1998-05-14,1998-05-14,E TRADE GROUP INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
215,1015780,1015780B20120510,1999-06-25,2000-11-09,E TRADE GROUP INC,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
216,1015780,1015780C20120510,2003-11-06,2003-11-06,E TRADE FINANCIAL CORP,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
217,1015780,1015780D20120510,2008-05-19,2008-05-21,E TRADE FINANCIAL CORP,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
218,1015780,1015780E20120510,2009-09-09,2009-09-14,E TRADE FINANCIAL CORP,DE,Y,Corp,N,,Y,Y,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
219,1015780,1015780F20120510,2010-06-02,2010-08-04,E TRADE FINANCIAL CORP,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
220,1015780,1015780G20120510,2012-05-10,2012-05-11,E TRADE FINANCIAL Corp,DE,N,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,Y,2012,N,Partly,Y,N,N,N,Y,N,N,N,N,N,N,N
221,1016179,1016179A19960605,1996-06-05,1996-06-05,DIAL CORP /NEW/,DE,Y,Corp,N,,Y,N,,Y,N,N,N,N,Y,Y,Y,N,,,Y,,N,Partly,Y,N,N,N,Y,N,Require,Require,Require,Require,N,N
222,1017008,1017008A20070510,1996-09-05,1996-09-05,UNIVISION COMMUNICATIONS INC,DE,Y,Corp,Y,Y,Y,N,,Y,N,N,N,N,N,,,N,,,Y,,N,N,N,Y,Y,Y,Y,N,Require,Require,Require,Require,Allow,Allow
223,1017008,1017008B20070510,1998-05-13,1998-07-31,UNIVISION COMMUNICATIONS INC,DE,N,Corp,Y,Y,Y,N,,Y,N,N,N,N,N,,,N,,,Y,,N,N,N,Y,Y,Y,Y,N,Require,Require,Require,Require,Allow,Allow
224,1017008,1017008C20070510,2002-04-08,2002-04-08,UNIVISION COMMUNICATIONS INC,DE,Y,Corp,Y,Y,Y,N,,Y,N,N,N,N,N,,,N,,,Y,,N,N,N,Y,Y,Y,Y,N,Require,Require,Require,Require,Allow,Allow
225,1017008,1017008D20070510,2003-02-28,2003-03-24,UNIVISION COMMUNICATIONS INC,DE,N,Corp,Y,Y,Y,N,,Y,N,N,N,N,N,,,N,,,Y,,N,N,N,Y,Y,Y,Y,N,Require,Require,Require,Require,Allow,Allow
226,1017008,1017008E20070510,2007-05-10,2007-05-10,UNIVISION COMMUNICATIONS INC,DE,Y,Corp,N,,N,N,,N,N,N,N,N,N,,,N,,,N,,N,N,N,N,N,N,Y,N,Allow,Allow,N,N,N,N
